Reviews,Rating
tavsiye ederim guzel,1
eslesmeyi yaparken cok zorlandim s kalitesi guzeldi kulakici kulaklik oldugunu bilerek alin klasik kulakici kulakliklar degil biraz kulagin disinda,1
tavsiye ederim,1
mukemmel gunde elime ulasti hepsiburada saticisi a tesekkurler,1
cok ust duzey bir cihaz olmasa ortalamanin uzerinde bir kalitesi var,1
kolay kullanimi uzun sarj suresi tatmin edici,1
gercekten fiyatina gore cok basarili tam bir fiyat performans urunu mikrofon sadece kotu biraz karsi tarafa dis s cok gidiyor muzik video oyunda cok basarili sarji baya gidiyor tesekkurler orijinal gonderen hepsiburada,1
yaklasik aydir aktif olarak kullaniyorum urunu malzeme kalitesi olarak cok iyi degil dikkatli kullanmaniz cok onemli eger onceden cok ust duzey bir kulaklik kullanmadiysaniz cihazin verdigi s sizi kesinlikle tatmin edicektir suana kadar baglanti olarak hic bir sorun yasamadim cihazi eslestirdikten sonra kutudan cikarir cikarmaz baglaniyor kopma kesilme sorunu olmuyor sonuc fiyatina gore piyasadaki kaliteli urunlerden alinir,1
sarji mukemmel neredeyse bitmiyor s kalitesi gayet iyi fiyata hatta cok cok iyi muzik dinlerken guzel telefon konusmak icin aliyorsaniz almayin ben pismanim kapali ortamda olsa sorun oluyor dis ortamdaysaniz karsi tarafin sizi duymasi imkansiz hatta rahatsiz edici bir sekilde oluyor kiminle konussam telefonu kapatmak istiyor yuzden buna dikkat edin derim,1
sabah kulakligin sarjini doldurarak uyandim su an sesi fiyatina gore yeterli tek eksik buldugum yon kulaklik tusuna kere basinca muzik gecmiyor olmasi onun disinda fiyat performans olarak cok iyi,1
fiyat performans acisindan gayet iyi bir hepsiburada guvencesiyle aldim orijinal geldi eslestirme konusunda herhangi bir sikinti yasamadim muzik dinleme acisindan cok iyi diyebilirim konusma olarak evde sessiz ortamda iyi gorusmeler gayet iyi anlasiliyor tavsiye ederim,1
orjinal oncelikle araci olan hepsiburada sitesine saticiya tesekkurlerimi sunuyorum urunde fiyat performans urunu kesinlikle tavsiye ediyorum,1
yogunluktan dolayi biraz gec geldi s kalitesi bass mukemmel aninda uyum sagladi kurulumu cok hizli oldu telefonunuza eslestirin muzigin keyfini cikarin,1
urunun s kalitesi gayet tatmin edici tam tamina fp canavari diyebiliriz hepsijet gelmesi saat doldugunda kapinizda olmasi demek ayrica guzel kisacasi muzik dinlemeyi sevenleri uzmeyecek cihaz hepsiburada ailesine tesekkurler,1
orijinal gayet basarili bir sarj durumunu is arkadaslarimdan biliyorum cihaz xiaomi telefonum sorunsuz uyumlu oldu cok memnun kaldim onemli nokta gun sonra urunu almis olmam inanilmaz otesi hizli bir kargo uzerinden,1
guzel cihaz gunde kargo geldi hepsiexpres tesekkur ederim urune gelince baglanti cok kolay s seviyesi gayet iyi kulaktan dusmuyor agir degil yalniz sag kulaklikta cizirti var sol kulaklikta bazen kisa kisa kopmalar yasadim degisim talep ettim insallah yenisi gonderilir sorun yasamam bana gore fiyat performans urunu elektronik sans isi bazen boyle sorunlar olabilir tesekkurler hepsiburada,1
kargo cok hizli piyasada replikasi cok oldugu icin elime ulastiginda arastirdim epey inceledim kesinlikle cakma olmayip orjinal bir urundur kullanimindan s kalitesinden oldukca memnunum,1
gerek ergonomi acisindan gerekse s duzeyi acisindan cok iyi ben sadece telefon gorusmeleri icin kullaniyorum muzikcileri oyunculari tatmin eder mi bilmiyorum telefon gorusmeleri icin performansi bekledigimin cok uzerinde isterseniz kulakliklari ayri ayri telefona baglayabiliyor tek tek kullanabiliyorsunuz uzun yolculuklarda sarj bitmesi sorununu ortadan kaldiriyor birini kullanirken digerini sarjda birakabiliyorsunuz,1
oncelikle tahmini teslim suresinden cok once geldi is gunu icerisinde elimdeydi gercekten cok begendigim bir s kalitesi var fiyat araligina gore iyisi bence,1
s kalitesi mukemmel fiyatina gore cok cok iyi hizli kargo bir gun icinde elime ulasti tesekkurler burada,1
fiyat performans olarak alinabilecek iyi bluetooth kulaklik,1
saat kadar once elimize ulasti kardesim icin siparis verdim tesekkurler,1
cok guzel telefonda konusurken sesin cok guzel bir sekilde iletildigini duyuyorum arkadaslardan ancak hepsijet urunu birkac gun sonra gondermesinden memnun kalmadim,1
saticinin hepsiburada olduguna dikkat edin eger hepsiburadaysa orijinal geliyor,1
s kalitesi cok iyi kuru kapagi cok narin mentesesinden cabucak kirildi,1
cok kisa bir surede elime ulasti butun herseyini arastirdim orijinal konuda ufak bir supheniz olmasin,1
guzel bir alin bence,1
efsane orjinal videolari izledim hangi bi siknti yok sesi gayet guzel ole tl lik kulakliklarla karistirmayin tabiki parasina gore numara cok begendim,1
cok iyi hizli kusursuz geldi kulaklik hemen eslesdi gecikme olmadi simdilik sikinti olmadi,1
kulaklik muzik dinlemek icin cok guzeltek eksisi mikrofonu telefon gorusmesi icin iyi degil,1
satici olarak hepsiburadayi sectim baktigim videolara gore orijinal gorunuyor kalitesi muhtesem farkli odadan bile cekiyor kullanisli,1
baslarda baglanma sorunu yasasam baglandiktan sonra cok kullanisli oldugunu gordum fiyata iyisi,1
muzikte yutubta falan problem yok gayet guzel bi iki kalof oyunu attim seste bimiktar gecikme oluyo ben oyle oynadim baskasinin hic hosuna hic gitmez bilemem paraya kulaklik iyibaba,1
cok kaliteli benceayni urunden adet aldimfiyat performans urunu,1
hepsiburada dan aldim orjinal s kalitesi super tek sikinti icinden sarj aleti cikmiyor kargo cok hizliydi bir gun icinde elime ulasti tesekkurler,1
fiyatina gore cok cok iyi baslarda tizlerde gayet yeterli kulaga oturusu dizayn ergonomik cok kullanisli tesekkurler hepsiburada,1
bugun elime gecti orjinal s mukemmel telefonum redmi benim mukemmel uyum,1
fiyatfayda acisindan iyi bir ara ara ba hareketine istinaden baglanti tekliyor sesi tatmin edici sarji saat kesintisiz gidiyor,1
bir kulaklik kadar iyi olabilir heleki fiuata bass tiz efsane sonuna kadar hazi yasatiyor hayran kaldim,1
merhabalar torima sirketinden aldim gunde elime gecti ayrica sarj kablosu normalde yok hediye etmisler sey guzelce ayarlanmis s kalitesi zarifligi muhtesem bass muhtesem cok tesekkurler torima,1
aksam siparis verdim oglen elimebursa ulasti hiz guzel urunu denemedim,1
orjinal rahatlikla alabilirsiniz,1
urunun sesi sarj suresi gayet yeterlikonusma icin kullanilacaksa ust segment urunlere bakilabilir,1
gayet basarili kullanisli baglantisi guzel kere aldim,1
fiyat performans aldim kesinlik kaliteli s fiyatina gore gomlek fazla tv eslestirdim gece inanilmaz keyifli oluyor,1
kesinlikle dandik bir degil satici hepsiburadaysa kesinlikle alin tavsiye ederim tum ihtiyaclari tamamen karsiliyor bunun ustu artik luks olur,1
s kalitesi ortalama bir dinleyici icin fazlasiyla yeterli basslar doyurucu ancak klasik muzik dinliyorsaniz tizler zayif vokaller idare eder uzun vadede kullanilacak bir oldugunu dusunmuyorum kullanimi cok rahat ancak kulakliklarin birbirine baglanmasi bazen zor cok sinir bozucu oluyor konuda yardimci icerikleri internette bulabilirsiniz kullanirken elinizle ezan okur kulaginizi kapatirsaniz kulakliklik bunu anliyor kulagin sesini kesiyor ilginc bi ozellik cihazi dusurmemeye dikkat edin indirimdeyken alirsaniz parasini hakeden bir alanlara hayirli olsun,1
iste ben urune tam olarak bayildim diyebilirim bir iki dk ugrasip kulaklari birbirine esledim sonra butun gun kullandim telefonda kulaklikta evdeki robot supurgede cok bilindik markaya canta dolusu para dokmenin anlami yokkisacasi i olmasin mi olsun diyorum digerinden hicbir eksigi yok benim gozumde hatta fp olarak cok iyi,1
ben yorumlara bakarak aldim yorum onemli nedenle ben note tekim icin aldim model belirtme sebebim markalar farkli sa bagkanma hizi super kutusundan cikardiginiz baglaniyor sarj suresi gayet iyi kulakta dayanma gucu olarak kutusunda neye dikkat ederek alirskniz bilmiyorum cok teknik ozellik bilmesem gunluk kullanim icin yeterli s cjkisi seviye gayet iyi iyi almisim,1
urunde herhangi bir sorun yok kulaga tam oturuyor spor yaparkej kullanacagim icin onemliydi benim icin kosarken ziplarken falan dusmuyor s kalitesi gayet yeterli fiyat performans olarak mukemmel diyebilirim tek sorunu ara kargo calismalari,1
hizli teslimat muzik dinlemek icin ideal disaridan sesi aliyor telefon gorusmelerinde ancak ev sessiz ortamlarda kullanilabilir,1
satin aldim gayet guzel bir fiyatina gore iyi kulaklik sesleri cok iyi veriyor saat gitmeside cok guzel telefon konusmalarinda karsiya gayet iyi s gidiyor banada gayet iyi geliyor tavsiye ediyorum guzel,1
garanti belgesiyle birlikte geldi orijinal kulaklik deneyimi simdilik mukemmel yanina koydugunuz minik hediye cok tatli tesekkurler,1
esime hediye olarak aldim kendi telefonumuzda xiaomi yuzden baglantida hic sorun cikmadi fiyatina gore cok basarili tabiki bir iphone airpod degil parasida degilmemnun kaldik,1
guzel paketlenmis bir sekilde ara kargo geldi iki kulakliktan birini acip denedik s kalitesi iphone uyumlu olmasi oldukca guzel sadece hafif bir cizirti kisik seste duyuluyor,1
suan teknosada tl ye satiliyor ben extra indirimlerle tl ye aldim bass lar yeterlikablosuza gore cok guzel fiyat performans urunu gozunuz kapali alin sarji guzel gidiyor baglanmada yavaslik yok gecikme yok kutusu harika zaten kulaga guzel oturuyor alicak arkdaslara onerimdir,1
asiri iyi,1
sahane ba tiz olduk ca iyi zaten aldigim airdots iki cocugum elimden kapti ayri neyseki bana bi ust versiyonu olan airdotspro arkadasim hediye etti arada kulaklik muzik icin numara eksi yildizi telfon gorusmesinivin kirptim oda gayet iyi sadece cok gurultulu ortamda dis sesleri aliyor biraz yinede fiyatna gore cok iyi bi kulaklik ilaveten hepsiburada com zaten benim ilk goz agrim sektorde tek gecerimustune tanimiyorum yahu gece civari verdim siparisi ertesi gun sabah aldim hemde ucretsiz kargo expres secmedigim halde inanilmaz bir hiz idi yuzdende cok tesekkur ediyorum cok memnun kaldim hepsiburadan sasmayin iyi calismalar,1
tereddutle almistim gercekten cok iyi bir muzik dinlerken bass tizler cok net s seviyesi kalitesi oldukca iyi kullanim klavuzunun cevirisi kotu sadece aslinda tek eksik sarj kablosu no prob cunku telefon kablolari oluyor type c yada iphone kullanan varsa ekstradan micro usb almasi gerek kargo gunde ulasti elime gayet hizli guzel paketlenmis sekilde geldi hepsiburadaya tesekkurler,1
kesinlikle fp urunu cok kullanisli sol sag kulakligi ayri ayri cihazlara baglayabiliyorsunuz ben bir tanesini bilgisayarima digerini telefonuma bagladim cokta guzel oluyor iki kulakligi birbirine baglayarak iki kulakliktan ayni sesi alabiliyorsunuz keske olsa ozellik coklu baglantiyi desteklese tadindan yenmezmis,1
kargo biraz gecikti aslinda mutsuzdum kulakligi taktigim an sey bitti efsane bir kulaklik fiyata alabileceginiz iyi tam kablosuz kulaklik airpods nesilde kullandim iyi benim kendi telefonumda redmi note ondan dolayi mi iyi bilemiyorum dusunmeden alin,1
uzun donem kullanim testi oldu aralik ayindan temmuz ayina kadar gun aktif bir sekilde kullaniyorum bass tiz degerleri bekleneni karsiliyor fiyatina gore s kalitesi baglanti hizi cok iyi aninda baglanti sagliyor pc tablette telefonda kullaniyorum gecikme arkadan gelme seyler yasamadim toplulukta kullaniyorum baglanti kopmasi seyler olmadi tavsiye ederim,1
ilk bluetooth kulaklik aldim iyiki burada tedariginde almisim oncesinde biraz arastirmistim dusuk fiyatli adi sani belli olmayan firmalari tercih etmeyin cok sahtesi bulunan bir markaymis garantilemek icin firma secimini buradadan yaptiginiz surece sorun yok kargoda hizla elime ulasti orjinal kaliteli bir s kalitesi cok iyi sarzi uzun sure gidiyor kurulumu cok basit yalniz konusma sesi cok net degil muzik odakli alacak olanlar icin talebi birebir karsilayacak derecede cok memnunum,1
gayet guzel hizli bir sekilde elime ulasti satici olarak hepsiburadayi secerseniz orjinal geliyor tabi bass performansi iyi degil tiz veriyor sesleri s seviyesi oldukca yuksek birde wifi ayni bant genisligini kullandigi icin kulaklik bagliyken wifi inanilmaz derecede yavasliyor bilginiz olsun,1
gunde elime ulasti tahmin edilen surede elimdeydi kulakliklarin kutusu guven vermiyor fiyatina bakacak olursak gayet normal kulakliklarin s kalitesi basslari desibeli gayet yerinde acikcasi kadarini beklemiyordum gercekten tavsiye ediyorum pisman olmazsiniz fiyati cok uygun,1
urunu siparis ederken yorumlari dikkate aldim yanilmadimgayet hizli sekilde elime ulastigayet hafif bir tam fiyat performans urunusarjini bitirmeye calisiyorum bitmiyotelefonla konusurken sizin karsi tarafin sesi gayet net oluyoruygun fiyatli bir bluetooth kulaklik istiyorsaniz dusunmeden alin,1
kutuda kablo yeri var lakin icinde kablo yok s gercekten cok iyi sade guzel diger aletler dandik hissi vermiyor,1
tam bir fiyat performans urunu aliyorsunuz degil sik sik iki kulakligin birbiriyle eslesme sorunu oluyor ayrica bir ay kadar kullandim su an kutusu kulakliklari sarj etmiyor hicbir kopuk baglanti v yok acip kontrol ettim sorun yasarsaniz ithalatci firmanin internette numarasi bile yok ulasmak imkansiz garantisi elinizde patlar namutanahi bilisim,0
tam bir fiyat performans urunuguzel paketlenmisti persembe aksam siparisi verdim pzt elime ulasti,1
fiyatina gore performansi gayet iyi,1
cok guzel orjinal cihaz cok iyi tavsiye ederim,1
fiyatina gore cok iyises kalitesi alir,1
sarj kutusunda miknatis var iyi ancak hafif sarsintida sarji kesiyor ondan kolayi dikkat etmek lazim kucuk tasarimi guzel ustundeki tuslar dokunmatik degil ona gore alin ben dokunmatik almistim kutuda mi degil redmi yaziyor,1
elime cok hizli ulasti paketleme duzgundu urunun kullanimina gelecek olursam eslestirme basit sarj suresi yeterli seviyede beklentiyi karsiliyor bence buyuk problemi arac icerisinde kullanirken dis sesi abartili karsi tarafa veriyor ondan dolayi ben kullanamadim ofiste evde yada muzik dinlemek icin yeterli konusma icin tavsiye etmem,0
merhaba s kalitesi olarak acikcasi kadarini beklemiyordum kutusunun kalitesiz oldugundan bahsedilmis nasil bir kalite bekliyorsunuz sormak lazim,1
paketleme sorunsuzdu kulakligin sarji yogun kullanimda gun gidiyor acikcasi sadece bir seyler dinlemek izlemek icin ideal bir kulaklik telefon gorusmesi icin ideal degil mikrofonu yetersiz ayni zamanda disariya cok s veriyor fiyata alinabilecek iyi,1
iyi s kalitesi liralik jbl kulakligimla hemen hemen ayni pek bi fark goremedim sadece kablosuz bir cihazin sarj aletini cozemedim global kutudan cikmiyor android sarj aleti olmuyorr,1
samsung a telefonumla kullaniyorum spor yaparken kullanmak icin aldim ara ara baglantiyi kaybediyor kulaktan dusmuyor telefon gorusmesi icin hic uygun degil telefon gorusmelerinde sizin sesinizden ziyade ortam sesini karsi tarafa iletiyor spor yaparken muzik dinlemek icin idare eder,0
mukemmel bir kulaklikbass lar v superixaomi kalitesi tartisilmaz,1
kalitelises oldukca yeterli yonden hic bir sikinti yokama yaptiysam kulagima tam oturmuyorbutun basliklari denedim olmadipuan kirdigim nokta urunun sarj kablosuyla gelmesini beklerdim haliyle ancak kutunun icinde sarj kablosunun olmamasiydinasil sarj etmemi bekliyorsunuz sayin hepsiburada,1
urunu dun siparis ettim bugun elime ulasti cok guzellll gayet iyi tesekkur ederim buradaya,1
icerisinde sarj cihazi kablosu cikmiyordogal olarak dusunuyorsunuz xiaomi telefonumun sarj kablosu uyar yanildinizsarj etmek icin bir kablo almak istediginizde giris yeri farkli olan bir kablo onu telefoncu gezip almaniz gerek yada tekrar siparis vermeniz cunku kolay bulunmuyor icerisinde turkce kullanma klavuzu cikmiyor cince almanca ingilizce bilmek zorunda cunku kulakligi tek ikili kullanabiliyorsunuz birkac kucuk detayi var mutlaka klavuza bakma ihtiyaci duyuyorsunuzkulaga cok iyi oturuyor s cok iyi bunlar eksiklerini tamamlamiyor ururunsonuc olarak bir mi kullanicisi icin hayal kirikligi,0
sadece orta halli bi muzik deneyimi sunuyor full sessiz ortamda degilseniz telefon gorusmeyi unutuntelefon gorusmesinde sizin sesinizden cok ortam sesini aliyor,0
paraya aldigim iicin cok mutluydum konusurken ben haric cevredeki seyin sesi geliyor mikrofonunu boyle beklemiyordum buna cok dikkat edin,0
fiyat uygun ben iphone icin aldim kullanamadimbiri baglaniyor digeri baglanmiyorhep sorunu yasadimses kalitesi yeterli degilbaska bakmanizi tavsiye ederim,0
telefon gorusmelerinde disaridaki sesin tamamini karsi tarafa iletiyor yaninizda posette birseyler arasa onun bile hisirtisi karsiya gidiyor,0
iki ayri telefonda kullaniyoruz sag sol kulakliklari ayri ayri memnunum tsk hb,1
tam bir fiyat performans urunu,1
fiyatina gore cok iyi bir ihtiyaci olan bence almali,1
s kalitesi bekledigimdende iyi cikti bence fiayat gore iyi tek sikintisi tuslu olmasi,1
cok iyi cok basarili bir fiyat performans urunu kesainlikle tavsiye ederim,1
al gitsin dusunme,1
inceledigimiz kadariyla orjinal diger siteler deki urunler orjinal degil dikkat edin anlamaniz icin ytube videolar var,1
tavsiye edilir,1
fena degil fiyata gore iyi kulaklik,1
icinden sarj kablosu cikmamasi bir dezavantaj onun disinda gunluk kullanimda sorun yasatmiyor idare eden bir kulaklik,1
tam istedigim harika bir,1
guzel zamaninda teslimat paketleme cok iyi tesekkurler,1
begendim,1
yorumlara bakarak esime aldim harika hizli kargo,1
